,loss,accuracy,val_loss,val_accuracy
0,1.0004546642303467,0.6455276012420654,0.5936875939369202,0.7655116319656372
1,0.5162559151649475,0.7938172817230225,0.4512311816215515,0.8175500631332397
2,0.42657196521759033,0.8269209265708923,0.41704291105270386,0.8267543315887451
3,0.3833446800708771,0.8432565331459045,0.43119844794273376,0.8189064264297485
4,0.361321359872818,0.8511662483215332,0.3574536442756653,0.8481602668762207
5,0.34471338987350464,0.8571508526802063,0.3531795144081116,0.8488467931747437
6,0.3345949649810791,0.8604430556297302,0.3583674430847168,0.8511520624160767
7,0.3242889940738678,0.8636794686317444,0.3286762535572052,0.8623155355453491
8,0.3171840310096741,0.8667206168174744,0.3081355690956116,0.8705708980560303
9,0.3123857378959656,0.869231641292572,0.30712270736694336,0.8715476989746094
10,0.3059317171573639,0.8715333938598633,0.31847065687179565,0.8658766746520996
11,0.3003624677658081,0.8738769888877869,0.30764439702033997,0.8698452711105347
12,0.2929544746875763,0.8767088651657104,0.31178560853004456,0.8701745867729187
13,0.2956160306930542,0.8747419118881226,0.2763475477695465,0.8861885666847229
14,0.29073745012283325,0.8775319457054138,0.3091052770614624,0.8716983795166016
15,0.2846909165382385,0.8808799982070923,0.29990386962890625,0.8723626136779785
16,0.28425565361976624,0.8801824450492859,0.28210413455963135,0.8804059028625488
17,0.27950718998908997,0.8819122910499573,0.31020841002464294,0.8699401617050171
18,0.27980998158454895,0.8837397694587708,0.28151530027389526,0.8816785216331482
19,0.276579886674881,0.8842000961303711,0.29855042695999146,0.8729208111763
20,0.27418574690818787,0.8850231766700745,0.29180410504341125,0.8775982856750488
21,0.2712848484516144,0.8856788277626038,0.29579922556877136,0.8749134540557861
22,0.272216796875,0.8876457810401917,0.23777534067630768,0.9010136127471924
23,0.26498982310295105,0.8889431357383728,0.29052722454071045,0.8776931762695312
24,0.267273873090744,0.8873249292373657,0.2828201949596405,0.8823148608207703
25,0.2651767432689667,0.8870877623558044,0.27580124139785767,0.8861271739006042
26,0.2637942135334015,0.8888036608695984,0.26058265566825867,0.89028000831604
27,0.2600633203983307,0.8909658789634705,0.25431376695632935,0.8906762599945068
28,0.2624295651912689,0.8899893760681152,0.24613256752490997,0.8967324495315552
29,0.26149240136146545,0.8904637098312378,0.2644461393356323,0.8878909945487976
30,0.2556168735027313,0.8929886817932129,0.25456318259239197,0.8908437490463257
31,0.25612732768058777,0.8917052745819092,0.2784903049468994,0.884162425994873
32,0.25803419947624207,0.8933374285697937,0.2375825047492981,0.8998414874076843
