,loss,accuracy,val_loss,val_accuracy
0,0.3192782700061798,0.8756219148635864,0.3330838680267334,0.8762350082397461
1,0.20190192759037018,0.9225351810455322,0.27345752716064453,0.9026312232017517
2,0.1783919781446457,0.932515561580658,0.23926366865634918,0.9097458124160767
3,0.16761980950832367,0.9373728036880493,0.23551863431930542,0.9140148758888245
4,0.16446782648563385,0.9397299885749817,0.24915984272956848,0.9132676720619202
5,0.1602223664522171,0.9416600465774536,0.22289405763149261,0.9220529794692993
6,0.15519779920578003,0.9436631202697754,0.2165391594171524,0.9246021509170532
7,0.15413904190063477,0.944672167301178,0.21191786229610443,0.9288221001625061
8,0.1508786976337433,0.9458519816398621,0.2538645565509796,0.9185607433319092
9,0.15725699067115784,0.9453155994415283,0.30950215458869934,0.9103261828422546
10,0.15407279133796692,0.9463592767715454,0.21023686230182648,0.9280006885528564
11,0.14755253493785858,0.947949230670929,0.21488909423351288,0.9260357618331909
12,0.1665976196527481,0.9467141628265381,0.23837155103683472,0.9271055459976196
13,0.16649572551250458,0.9474937319755554,0.2528513967990875,0.9232120513916016
14,0.1789146363735199,0.94381183385849,0.4918130934238434,0.8555967211723328
15,0.17351824045181274,0.9433811902999878,0.31168869137763977,0.9170802235603333
16,0.17412987351417542,0.9467146992683411,0.23558427393436432,0.9250341057777405
17,0.15459094941616058,0.9480312466621399,0.2183874547481537,0.9302507042884827
18,0.16424109041690826,0.9470595717430115,0.22906175255775452,0.9276948571205139
19,0.15377727150917053,0.9488952159881592,0.24600236117839813,0.9223883748054504
20,0.15375064313411713,0.9486783146858215,0.20774100720882416,0.9313963651657104
21,0.17699740827083588,0.947143018245697,0.3497430682182312,0.9075599312782288
22,0.16463567316532135,0.9465104937553406,0.21900761127471924,0.9295403361320496
23,0.1569497138261795,0.9488303661346436,0.2302071899175644,0.9284325838088989
24,0.17766405642032623,0.9476683735847473,0.2250053435564041,0.9292138814926147
