,loss,accuracy,val_loss,val_accuracy
0,0.2560720443725586,0.8978822231292725,0.2585251033306122,0.9028031229972839
1,0.17703071236610413,0.9310697317123413,0.24569016695022583,0.9098038673400879
2,0.16120876371860504,0.9386699795722961,0.2292783111333847,0.9187381863594055
3,0.1583956629037857,0.9414474368095398,0.2656269371509552,0.9103038311004639
4,0.16341270506381989,0.9420090913772583,0.2756854295730591,0.9112023115158081
5,0.18015480041503906,0.939994215965271,0.23094861209392548,0.926088809967041
6,0.22838272154331207,0.9364045262336731,0.28923457860946655,0.9124579429626465
7,0.2223668098449707,0.9294803142547607,0.30766546726226807,0.9059404730796814
8,0.35895413160324097,0.908762514591217,0.3935330808162689,0.9046497344970703
9,0.5319519639015198,0.8559052348136902,2.7582321166992188,0.7762791514396667
10,1.1889089345932007,0.7067707180976868,1.7778047323226929,0.5045812726020813
11,2.0605762004852295,0.46951642632484436,2.34519100189209,0.37937209010124207
12,2.4791572093963623,0.35893553495407104,2.6825642585754395,0.3040071725845337
13,2.977505922317505,0.2551283538341522,2.9925756454467773,0.22694914042949677
14,3.065300226211548,0.22857925295829773,3.1171352863311768,0.2166576236486435
15,3.149625062942505,0.21484719216823578,3.1752007007598877,0.19140204787254333
16,3.1882896423339844,0.2132636308670044,3.0997421741485596,0.2219523787498474
17,2.9740519523620605,0.24772563576698303,2.845623254776001,0.24920687079429626
18,2.8928449153900146,0.25284892320632935,3.042222738265991,0.25079452991485596
19,3.027777671813965,0.24030281603336334,2.968489646911621,0.23356479406356812
20,3.363339900970459,0.1895194798707962,3.5716471672058105,0.14185242354869843
21,4.0414323806762695,0.08376935124397278,4.215476036071777,0.04925777018070221
22,4.503716945648193,0.023857850581407547,4.520256996154785,0.019447967410087585
23,4.5198564529418945,0.01944771781563759,4.519913673400879,0.019447967410087585
24,4.519876480102539,0.019444787874817848,4.520035266876221,0.019447967410087585
