,loss,accuracy,val_loss,val_accuracy
0,1.0957669019699097,0.640407919883728,0.6795771718025208,0.7540132403373718
1,0.5890688896179199,0.785014808177948,0.5262002348899841,0.8057558536529541
2,0.47455498576164246,0.8245075345039368,0.450749933719635,0.8289758563041687
3,0.41810306906700134,0.8430333137512207,0.397621750831604,0.8498961925506592
4,0.3804381489753723,0.856299877166748,0.371977835893631,0.8572807908058167
5,0.35722586512565613,0.8626750707626343,0.356392502784729,0.8586204051971436
6,0.34071385860443115,0.8679761290550232,0.33115237951278687,0.8702304363250732
7,0.326509952545166,0.872398316860199,0.32355058193206787,0.8724184632301331
8,0.3146241009235382,0.8760671615600586,0.3170953094959259,0.8731831312179565
9,0.3053407669067383,0.8787456154823303,0.29922422766685486,0.8831632733345032
10,0.29665055871009827,0.8814379572868347,0.2909824550151825,0.8837772607803345
11,0.29091697931289673,0.8843675255775452,0.2978908121585846,0.8781732320785522
12,0.2836189270019531,0.8851208090782166,0.28574445843696594,0.8849605917930603
13,0.280682772397995,0.8858183026313782,0.2845025062561035,0.8818069100379944
14,0.27381929755210876,0.8894732594490051,0.2737797200679779,0.8877793550491333
15,0.26899486780166626,0.8905194997787476,0.27022743225097656,0.8898669481277466
16,0.26686373353004456,0.8911751508712769,0.2648865580558777,0.8945220708847046
17,0.26260992884635925,0.892765462398529,0.2537241578102112,0.8968943357467651
18,0.2595919668674469,0.8937698602676392,0.2777452766895294,0.8836488723754883
19,0.25721773505210876,0.8938117027282715,0.2756209075450897,0.8862109184265137
20,0.25483694672584534,0.8957926630973816,0.26476535201072693,0.8902409076690674
21,0.25347694754600525,0.8951928019523621,0.24594415724277496,0.9010583162307739
22,0.2491120994091034,0.8970481753349304,0.24997955560684204,0.8975529670715332
23,0.24949468672275543,0.8970063328742981,0.2414925992488861,0.9031068086624146
24,0.2445952296257019,0.8989035487174988,0.2503461241722107,0.8954207301139832
25,0.24273988604545593,0.8994196653366089,0.24975331127643585,0.8946337103843689
26,0.24262532591819763,0.9000474214553833,0.2569664716720581,0.894946277141571
27,0.23892785608768463,0.9012610912322998,0.2454393208026886,0.8987028002738953
28,0.24017666280269623,0.9002566933631897,0.23659613728523254,0.902855634689331
29,0.23913083970546722,0.9013168811798096,0.24677999317646027,0.8959789276123047
30,0.23378358781337738,0.9046509861946106,0.23198260366916656,0.903380274772644
31,0.23014701902866364,0.9045951962471008,0.23796947300434113,0.9008517861366272
32,0.23315675556659698,0.9031862020492554,0.24860596656799316,0.8963417410850525
33,0.23199740052223206,0.9036744832992554,0.23988521099090576,0.9005168676376343
34,0.23005995154380798,0.9046509861946106,0.2487112581729889,0.8946393132209778
35,0.22906142473220825,0.9049020409584045,0.22801978886127472,0.9057748317718506
36,0.22806650400161743,0.9043859243392944,0.22921514511108398,0.9053618311882019
37,0.2256113588809967,0.90582275390625,0.237958163022995,0.8990042209625244
38,0.2254621684551239,0.9066318869590759,0.22345328330993652,0.9084429144859314
39,0.22457478940486908,0.9060878157615662,0.22896212339401245,0.9044240713119507
40,0.2226046323776245,0.9070782661437988,0.23262783885002136,0.9035086631774902
41,0.2231397032737732,0.9071061611175537,0.22888870537281036,0.9033914804458618
42,0.2223096340894699,0.9068132638931274,0.22859276831150055,0.9056297540664673
43,0.2205047607421875,0.9085569977760315,0.21871058642864227,0.9111500382423401
44,0.21904955804347992,0.9080408215522766,0.22803601622581482,0.9042342901229858
45,0.21689702570438385,0.9097846150398254,0.23875948786735535,0.9005447626113892
46,0.21790477633476257,0.9105378985404968,0.21444319188594818,0.9110216498374939
47,0.21771804988384247,0.9089196920394897,0.22006164491176605,0.9087387323379517
48,0.2158612459897995,0.9106913805007935,0.2135506570339203,0.91131192445755
49,0.2150438129901886,0.9098404049873352,0.21318791806697845,0.9109268188476562
50,0.21495676040649414,0.9105936884880066,0.22198690474033356,0.9086270928382874
51,0.2152450829744339,0.9108169078826904,0.21880924701690674,0.909659743309021
52,0.21316410601139069,0.9115981459617615,0.22592945396900177,0.9043068885803223
53,0.21162216365337372,0.9110401272773743,0.22203977406024933,0.9070810079574585
54,0.2110184282064438,0.9124072194099426,0.22258542478084564,0.9082140922546387
55,0.21040932834148407,0.912616491317749,0.21275906264781952,0.9093694686889648
56,0.20925013720989227,0.9137743711471558,0.21576078236103058,0.9103183746337891
57,0.2089753895998001,0.913230299949646,0.21452079713344574,0.9102904796600342
58,0.21129824221134186,0.9122677445411682,0.2156222015619278,0.9116523861885071
59,0.20718048512935638,0.9133418798446655,0.21455679833889008,0.909843921661377
60,0.20900629460811615,0.9132721424102783,0.20468184351921082,0.9142981767654419
61,0.20497584342956543,0.9147787690162659,0.22549857199192047,0.9048147797584534
62,0.2072862684726715,0.9134535193443298,0.21108761429786682,0.9117584824562073
63,0.20639896392822266,0.9146252870559692,0.2038349062204361,0.9156489372253418
64,0.20454451441764832,0.9144300222396851,0.21470311284065247,0.9104411602020264
65,0.2053927183151245,0.9140952229499817,0.2117835283279419,0.9116970896720886
66,0.20450495183467865,0.9147927165031433,0.21802186965942383,0.9104300141334534
67,0.20338165760040283,0.9156715869903564,0.21115893125534058,0.9111221432685852
68,0.20516380667686462,0.9147648215293884,0.20319414138793945,0.9162461757659912
69,0.2043645679950714,0.914681077003479,0.21143993735313416,0.911965012550354
70,0.20239685475826263,0.9154065251350403,0.2070879340171814,0.9137846231460571
71,0.2004476934671402,0.9164806604385376,0.21795766055583954,0.9097322821617126
72,0.20160388946533203,0.9166620373725891,0.21018663048744202,0.9127296805381775
73,0.2003815472126007,0.917303740978241,0.22512294352054596,0.9061097502708435
74,0.19973666965961456,0.9181128144264221,0.20105701684951782,0.916290819644928
75,0.198471799492836,0.9178059101104736,0.20202769339084625,0.9152470231056213
76,0.1999340057373047,0.9156715869903564,0.20154160261154175,0.9149233102798462
77,0.19661763310432434,0.9182802438735962,0.2073751986026764,0.9119705557823181
78,0.19818931818008423,0.91752690076828,0.21004723012447357,0.9128580689430237
79,0.19681918621063232,0.917233943939209,0.20799387991428375,0.9116970896720886
80,0.19665375351905823,0.9174990057945251,0.20608046650886536,0.9120654463768005
81,0.19535966217517853,0.9185313582420349,0.2012091875076294,0.9155930876731873
82,0.1968633532524109,0.9170944690704346,0.2055029720067978,0.9133492708206177
83,0.19475717842578888,0.9194939136505127,0.19757360219955444,0.9167764186859131
84,0.19725476205348969,0.9177780151367188,0.19611546397209167,0.9189700484275818
85,0.19524064660072327,0.9186847805976868,0.19712163507938385,0.9182444214820862
86,0.19202804565429688,0.9207214713096619,0.21238429844379425,0.9091629385948181
87,0.1940193772315979,0.9186568856239319,0.2073463797569275,0.913801372051239
88,0.19337871670722961,0.9188801050186157,0.20449002087116241,0.916128933429718
89,0.1920706182718277,0.9196054935455322,0.1993916928768158,0.9172006249427795
90,0.19259926676750183,0.9191451072692871,0.19879426062107086,0.9179988503456116
91,0.19302590191364288,0.9191451072692871,0.19609524309635162,0.9205105900764465
92,0.19217169284820557,0.9196333885192871,0.20476627349853516,0.9137734770774841
93,0.19132426381111145,0.9200379252433777,0.2154957503080368,0.9093080759048462
94,0.1924860179424286,0.9192567467689514,0.20531833171844482,0.9145493507385254
95,0.18918277323246002,0.9213352799415588,0.207127645611763,0.9128301739692688
96,0.19157397747039795,0.9199681878089905,0.20249849557876587,0.9157828688621521
97,0.19081571698188782,0.9210842251777649,0.20110899209976196,0.9148340225219727
98,0.18695390224456787,0.9215166568756104,0.19726867973804474,0.9173681139945984
99,0.1897406131029129,0.9198845028877258,0.19945555925369263,0.916301965713501
